word,count,scores
官方,1,0.45569620253164544
无后,1,0.35357694931791195
戏命,1,0.5
师摇接,1,0.01787648628260563
大招,1,0.11340169603548234
nice,1,0.8
这辈子,1,0.5833333333333336
桶子,1,0.30807096817936963
第一次,1,0.4968751341867461
AQ,1,0.5
诺手,1,0.5
一段,1,0.699140401146132
后果,1,0.5714285714285716
强行,1,0.33333333333333337
冲脸,1,0.3669724770642201
硬越,1,0.3955143537705048
前排,1,0.5
要出,1,0.5573294629898403
原地,1,0.49101796407185605
单盾,1,0.5
男枪,1,0.5
s11rng,1,0.5
改刷,1,0.5
硬生生,1,0.2261723327282109
造个,1,0.5
没收,1,0.07777777777777795
信息,1,0.5
30q,1,0.5
我连桶,1,0.5
aq,1,0.5
保持,1,0.5262327818078083
精装版,1,0.8333333333333333
啥时候,1,0.5262327818078083
功能性,1,0.875
发货,1,0.5097087378640776
可见,1,0.5262327818078083
强度,1,0.6666666666666666
2300,1,0.7499999999999999
便宜,1,0.6633663366336635
饮魔,1,0.9068867135896388
优点,1,0.5753424657534247
混淆视听,1,0.6000799053524202
涨价,1,0.5294117647058825
属性,1,0.7000000000000001
从此,1,0.875
无人问津,1,0.33333333333333337
夫差,1,0.22741523996480184
道理,1,0.590733590733591
撒泼打滚,1,0.3750780384166793
双排,1,0.5
利用,1,0.724137931034483
顶级,1,0.9411764705882353
保护,1,0.6153846153846152
养着,1,0.6750000000000002
懒得,1,0.24444444444444458
安全,1,0.5262327818078083
补兵,1,0.5
坦度,1,0.5
wr,1,0.5
互换,1,0.875
长时间,1,0.5866292461442938
挖掘机,1,0.16666666666666674
突脸,1,0.2581282702862978
当前,1,0.5262327818078083
排抗,1,0.14167138338494312
半肉,1,0.5
纯肉,1,0.5
凌晨,1,0.3606557377049183
艾特,1,0.7320331528740148
晚上,1,0.3957142857142856
卖完,1,0.5314852750295979
且不说,1,0.05882352941176472
超模,1,0.5
死舞,1,0.4529700377907886
血手,1,0.5
联盟,1,0.8
最肉,1,0.5
还肉,1,0.5
溢出,1,0.8718105261159055
容错,1,0.5
半年,1,0.36700451873847084
装就会,1,0.3798100790048521
出现,1,0.5262327818078083
动人,1,0.818181818181818
要素,1,0.125
各种,1,0.5262327818078083
出纯,1,0.7368692642506839
自带,1,0.5866236905721193
半血,1,0.5
进团,1,0.5
满血,1,0.5
有史以来,1,0.5454545454545455
最强,1,0.7122918968160779
解除,1,0.6666666666666666
负面,1,0.806451612903226
无法,1,0.5262327818078083
选中,1,0.8045666771124719
刚重,1,0.315855630813451
那会,1,0.7499999999999999
取消,1,0.2455089820359282
eq,1,0.5
有永霜,1,0.5
一肚子火,1,0.17874923216693095
依旧,1,0.6785714285714288
后来,1,0.5262327818078083
主动,1,0.639423076923077
cd,1,0.7499999999999999
查无此人,1,0.16597036168747725
加强,1,0.5262327818078083
王冕,1,0.5
星界,1,0.5
棍流,1,0.5058971795862762
发现,1,0.4223529411764706
某个,1,0.5262327818078083
资源,1,0.6829268292682924
邪教,1,0.8630530555797129
帮鼠,1,0.5
注定,1,0.9310344827586208
玩得,1,0.669724770642202
难受,1,0.31034482758620674
交给,1,0.46153846153846145
尿粉,1,0.5
组织,1,0.7272727272727275
大锅,1,0.5
玩个,1,0.669724770642202
耗子,1,0.5
开个,1,0.40000000000000013
半天,1,0.22668090811527963
还乱,1,0.38238284389073984
鬼鬼,1,0.7739290263600492
几下,1,0.5041975308641975
点死,1,0.24286061637410117
但凡,1,0.46153846153846145
一波,1,0.5
天雷,1,0.5
举报,1,0.4285714285714284
一输,1,0.5
参加,1,0.7142857142857144
生死,1,0.9090909090909091
远古,1,0.5
龙团,1,0.5
亚运,1,0.5
作用,1,0.6095238095238094
韩国队,1,0.5596675459973662
太多,1,0.34387502381406
那個,1,0.16666666666666652
手粉,1,0.5
之类,1,0.5262327818078083
主们,1,0.5
明顯,1,0.26051429735286935
還在,1,0.5555555555555558
可是,1,0.5262327818078083
單線,1,0.7297953905324696
藍方自,1,0.5
ban,1,0.5
妖姬,1,0.9212839913777965
干净,1,0.6746575342465752
各送,1,0.507878787878788
锅全,1,0.5440970920355004
许储,1,0.8375637669915701
慕斯爹,1,0.6000799053524202
放进来,1,0.27893084865726947
能分,1,0.42647058823529405
五级,1,0.47870665217739194
七级,1,0.5
辅助,1,0.5
清楚,1,0.5262327818078083
游戏,1,0.7160804020100503
六次,1,0.506642681321676
单杀,1,0.5
好奇,1,0.7941176470588235
被秀神,1,0.5787951414223784
场外,1,0.699179935157972
准备,1,0.5262327818078083
投敌,1,0.4500824065101334
比得上,1,0.5099050763516304
說出,1,0.5
以外,1,0.5262327818078083
選項,1,0.4737672181921917
鑑定,1,0.5
看過,1,0.37180297923115
那場,1,0.5
比賽,1,0.5
Faker,1,0.5
这条,1,0.5420560747663552
人能,1,0.5702515177797052
预言家,1,0.7362223817695366
队伍,1,0.6363636363636364
帮助,1,0.5262327818078083
不看,1,0.42895162086768057
是因为,1,0.5262327818078083
060,1,0.5
纯纯,1,0.8460414551471497
抓省,1,0.5190245019516683
楼里,1,0.4706827578509042
抓死,1,0.2703099856661709
先锋,1,0.5
节奏,1,0.6956521739130435
符合,1,0.5642458100558659
id,1,0.5
对位,1,0.5
超神,1,0.5
许褚喊,1,0.6557048315503958
并非,1,0.48
dinner,1,0.5
里奥,1,0.5
摇人,1,0.1067158294505316
左手,1,0.4324324324324327
套下,1,0.6350698462665699
公式,1,0.875
oner,1,0.5
四小只,1,0.5050361368216443
贴能,1,0.5243243243243246
秀一儿,1,0.9669527898643313
贴子,1,0.5
canna,1,0.5
解封,1,0.41403389872591334
保他,1,0.5657894736842105
第四,1,0.3921568627450982
飞瑞兹,1,0.5877095444759931
疯狂,1,0.5714285714285716
针对,1,0.44339622641509424
头晕眼花,1,0.13709522083652048
亏个,1,0.5
s14,1,0.5
不至于,1,0.6279069767441864
发发,1,0.17364364992676085
撞墙,1,0.5
菠菜,1,0.5
站位,1,0.5
方向,1,0.7126436781609192
总的来说,1,0.5262327818078083
老鼠,1,0.2678571428571428
赢得,1,0.7857142857142858
带点,1,0.875
截图,1,0.4830163200623455
意思,1,0.5262327818078083
前面,1,0.5262327818078083
几把,1,0.5262327818078083
能压,1,0.41666666666666685
徐秀,1,0.9454469159184703
后面,1,0.5262327818078083
昏头,1,0.5256488196901321
知名,1,0.5000000000000004
老头,1,0.3846153846153848
散布,1,0.8
大飞会,1,0.505746216935643
最近,1,0.5262327818078083
一两年,1,0.6464505028541264
许多,1,0.5262327818078083
难道,1,0.24873096446700527
香蕉,1,0.5714285714285716
飞是,1,0.6129032258064517
某些,1,0.5262327818078083
没好,1,0.48446756215367814
进不了,1,0.22005947027040262
反观,1,0.7351641674720997
smk,1,0.5
整笑,1,0.5
野爹,1,0.9428750787460095
白鼠,1,0.5
凯南,1,0.7624570021740161
不先,1,0.3365352322392321
或者,1,0.5262327818078083
打得,1,0.5262327818078083
WBG,1,0.5
排面,1,0.5
建议,1,0.36738351254480295
先打,1,0.49027237354085595
瓦批,1,0.24663720179547222
电竞,1,0.16858598855576534
经典,1,0.7606837606837609
忍界,1,0.5
殿堂,1,0.5
漩涡,1,0.5
杰人,1,0.8565944256043189
宇智波水,1,0.7010397504631
第一天,1,0.40436222639728026
包要,1,0.4738330975954739
揭幕战,1,0.6117295695113586
巴西,1,0.875
薄纱,1,0.5
尤其,1,0.5262327818078083
概率,1,0.5
战队,1,0.5
第一位,1,0.5615002198133829
rookie,1,0.5
能儿,1,0.5
吧务里,1,0.49210950687971544
第二位,1,0.4281858153302147
meiko,1,0.5
销户,1,0.5
第三位,1,0.3710538824283319
xiaohu,1,0.5
两位,1,0.46237768350637865
十周年,1,0.8191466819935886
来说,1,0.6982310093652444
坏人,1,0.6666666666666666
抓紧,1,0.875
逆天图,1,0.32858584700685833
第四位,1,0.4029731343420917
flandre,1,0.5
跟前,1,0.1875
不同,1,0.5262327818078083
圣枪,1,0.5
十年间,1,0.42858516161822313
替补,1,0.5
GKD,1,0.5
控制变量,1,0.5064526505808551
茂凯,1,0.5
朱开,1,0.43596070218104777
沙威玛,1,0.5511027775811325
发个,1,0.5
皇杂,1,0.3304701400174801
冰爆,1,0.7213212889162853
理解,1,0.6498855835240274
二游,1,0.5486711502863512
那么,1,0.5262327818078083
下限,1,0.5
反噬,1,0.5
骂骂,1,0.024398167823582395
玩意儿,1,0.38536974864128537
黑子,1,0.5
操守,1,0.5
玩不起,1,0.5
硬串,1,0.13254587230238257
活该,1,0.671717171717172
炫迈,1,0.6875715277727381
炫母,1,0.9864175050692293
爆咯,1,0.16322538648992058
能想,1,0.5441789912779675
出炫迈,1,0.7138370928180651
赶紧,1,0.2941176470588238
黑人,1,0.33333333333333337
厉害,1,0.35964912280701733
手滑,1,0.5690471692886668
真当,1,0.5305096913137115
软柿子,1,0.6591657157035175
炫目,1,0.7499999999999999
牛比,1,0.625
一人,1,0.5702515177797052
一句,1,0.5358744394618834
组打,1,0.7000000000000001
野牛,1,0.9428750787460095
逼来,1,0.5
坐炫狗,1,0.9433937561050859
出行,1,0.6559139784946237
品炫妈,1,0.5725528111587294
味道,1,0.42975206611570216
误删,1,0.24108877806845996
而已,1,0.5262327818078083
两句,1,0.4607758207485628
雨涵,1,0.5
不好意思,1,0.41860465116279044
段时间,1,0.7106002646599618
无冤无仇,1,0.052357550633768346
受不了,1,0.1875
Sorry,1,0.5
心安理得,1,0.68715923236423
陌生人,1,0.16666666666666674
选项,1,0.6784063356385106
MSI,1,0.7619047619047622
双冠,1,0.492698336849411
jug,1,0.5
吃素,1,0.5809193829114655
赶走,1,0.0769230769230771
xun,1,0.5
甩掉,1,0.6666666666666666
差点,1,0.30714285714285705
皇军,1,0.5
入驻,1,0.3210710026439766
认为,1,0.5262327818078083
素质,1,0.3237410071942447
不高,1,0.5039207378222778
多年,1,0.5492584745762712
内幕,1,0.8333333333333333
定制,1,0.5
不道,1,0.7499999999999999
流年,1,0.5550916407455483
暗中,1,0.5431573338667667
偷换,1,0.5
黑夜,1,0.6666666666666666
寻阳,1,0.5
ayasadesu,1,0.5
六爷,1,0.5
煮粥,1,0.3132584354756388
Saner,1,0.5
风骚,1,0.5
一闪,1,0.40000000000000013
干雨涵,1,0.6429335818357281
123,1,0.5
直播间,1,0.2137057937707285
脏话,1,0.10192939444417837
真是,1,0.5262327818078083
生理,1,0.8999999999999999
不适,1,0.21906400153573347
里加,1,0.5
可怕,1,0.40540540540540504
炫狗露,1,0.8684590928121969
血条,1,0.7366591386312474
48bin,1,0.5
漫无目的,1,0.43440931526053284
血条露,1,0.7026717964821403
口子,1,0.6666666666666666
冲刺,1,0.7499999999999999
第五局,1,0.4118453535933243
